user_id,course_id,rating,is_favorite,timestamp,subject
user_15,1181652,5,True,2024-05-10T12:41:12.659573,Graphic Design
user_16,782194,4,False,2024-10-24T12:41:12.659573,Web Development
user_16,585496,3,True,2024-10-29T12:41:12.659573,Web Development
user_16,699618,5,True,2024-04-05T12:41:12.659573,Web Development
user_16,631754,4,True,2024-05-06T12:41:12.659573,Web Development
user_16,709324,5,False,2024-12-11T12:41:12.660600,Web Development
user_16,219838,4,False,2024-04-25T12:41:12.660600,Web Development
user_16,477702,3,True,2025-01-09T12:41:12.660600,Web Development
user_16,1145206,3,True,2024-10-16T12:41:12.660600,Web Development
user_16,747552,5,False,2024-10-26T12:41:12.660600,Web Development
user_16,92760,4,True,2024-10-18T12:41:12.660600,Web Development
user_16,1049092,5,False,2024-07-09T12:41:12.660600,Web Development
user_16,476408,5,True,2024-05-20T12:41:12.660600,Web Development
user_16,1121650,3,False,2024-10-08T12:41:12.660600,Web Development
user_16,709180,5,True,2024-11-25T12:41:12.660600,Web Development
user_16,642940,5,False,2024-06-01T12:41:12.660600,Web Development
user_16,1181900,5,True,2024-04-12T12:41:12.660600,Web Development
user_16,629044,5,True,2024-12-23T12:41:12.660600,Web Development
user_16,1086834,4,False,2024-10-31T12:41:12.661677,Web Development
user_16,340844,3,False,2024-05-01T12:41:12.661735,Web Development
user_17,463834,5,True,2024-10-12T12:41:12.661735,Business Finance
user_17,648174,4,True,2024-08-28T12:41:12.661735,Business Finance
user_17,364566,5,False,2025-03-22T12:41:12.661735,Business Finance
user_17,581352,5,True,2024-08-23T12:41:12.661735,Graphic Design
user_17,40039,3,False,2024-05-08T12:41:12.661735,Business Finance
user_17,810234,5,True,2025-02-24T12:41:12.661735,Graphic Design
user_17,674350,4,False,2024-10-26T12:41:12.661735,Business Finance
user_17,53211,4,False,2025-01-19T12:41:12.661735,Business Finance
user_17,571506,3,False,2024-11-20T12:41:12.661735,Business Finance
user_17,1226182,5,True,2025-03-15T12:41:12.661735,Graphic Design
user_17,944534,5,True,2025-01-23T12:41:12.661735,Business Finance
user_17,155616,4,True,2025-01-03T12:41:12.661735,Business Finance
user_17,733654,4,False,2024-07-05T12:41:12.661735,Graphic Design
user_17,370440,5,True,2024-07-18T12:41:12.661735,Business Finance
user_17,507726,5,True,2024-06-13T12:41:12.661735,Graphic Design
user_17,381828,3,True,2024-05-20T12:41:12.661735,Graphic Design
user_18,837322,5,True,2024-10-09T12:41:12.661735,Business Finance
user_18,99826,5,False,2024-11-20T12:41:12.661735,Web Development
user_18,532836,5,True,2024-08-24T12:41:12.661735,Business Finance
user_18,1120554,3,False,2024-03-26T12:41:12.662772,Graphic Design
user_18,469526,5,True,2024-04-17T12:41:12.662832,Business Finance
user_18,1018530,5,True,2025-01-04T12:41:12.662832,Web Development
user_18,304414,4,True,2024-07-08T12:41:12.662832,Business Finance
user_18,846832,5,True,2025-01-30T12:41:12.662832,Web Development
user_18,1076424,5,True,2024-06-26T12:41:12.662832,Web Development
user_18,740762,5,True,2025-01-08T12:41:12.662832,Web Development
user_18,477702,4,False,2025-01-02T12:41:12.662832,Web Development
user_18,192870,3,False,2024-11-07T12:41:12.662832,Business Finance
user_18,1009254,4,False,2024-04-24T12:41:12.662832,Web Development
user_18,358508,3,True,2024-04-11T12:41:12.662832,Web Development
user_18,1093734,5,True,2024-10-11T12:41:12.662832,Web Development
user_18,696342,5,False,2024-07-16T12:41:12.662832,Business Finance
user_18,1046992,5,True,2025-02-15T12:41:12.662832,Business Finance
user_18,1105778,4,False,2024-10-26T12:41:12.662832,Web Development
user_19,723510,5,True,2024-12-23T12:41:12.662832,Business Finance
user_19,471588,3,False,2024-05-09T12:41:12.662832,Business Finance
user_19,138560,5,True,2024-05-28T12:41:12.662832,Business Finance
user_19,484132,3,False,2024-11-12T12:41:12.662832,Business Finance
user_19,385604,4,False,2024-07-27T12:41:12.662832,Business Finance
user_19,1239068,5,False,2025-01-01T12:41:12.662832,Business Finance
user_19,308696,3,False,2024-05-26T12:41:12.662832,Business Finance
user_19,702800,4,False,2024-04-03T12:41:12.663865,Business Finance
user_19,191854,4,False,2024-12-11T12:41:12.663865,Business Finance
user_19,119276,5,False,2025-01-27T12:41:12.663922,Business Finance
user_19,1275790,4,False,2024-06-01T12:41:12.663922,Business Finance
user_19,548764,4,False,2025-03-11T12:41:12.663922,Business Finance
user_19,734280,5,True,2024-11-02T12:41:12.663922,Business Finance
user_19,696616,3,False,2025-02-25T12:41:12.663922,Business Finance
user_19,275294,5,False,2024-10-27T12:41:12.663922,Business Finance
user_19,1078254,5,True,2024-09-23T12:41:12.663922,Business Finance
user_19,571506,4,True,2024-11-14T12:41:12.663922,Business Finance
user_19,178776,5,False,2024-04-19T12:41:12.663922,Business Finance
user_20,459804,3,True,2024-08-22T12:41:12.663922,Musical Instruments
user_20,313512,3,True,2024-06-19T12:41:12.663922,Business Finance
user_20,922464,5,True,2024-07-09T12:41:12.663922,Graphic Design
user_20,1106148,5,False,2024-11-11T12:41:12.663922,Business Finance
user_20,45139,5,False,2024-10-22T12:41:12.663922,Business Finance
user_20,899240,5,True,2025-01-23T12:41:12.663922,Graphic Design
user_21,1017116,5,False,2024-09-13T12:41:12.663922,Web Development
user_21,513958,3,True,2025-03-10T12:41:12.663922,Web Development
user_21,905850,5,False,2024-10-06T12:41:12.663922,Web Development
user_21,716136,5,True,2025-02-18T12:41:12.664966,Business Finance
user_21,1011550,5,True,2024-03-29T12:41:12.665033,Web Development
user_21,834836,4,True,2025-01-10T12:41:12.665033,Business Finance
user_21,953432,3,True,2024-07-13T12:41:12.665033,Business Finance
user_21,1030774,3,True,2024-06-20T12:41:12.665033,Web Development
user_21,869652,3,False,2024-04-13T12:41:12.665033,Business Finance
user_21,548278,5,False,2024-06-19T12:41:12.665033,Web Development
user_21,500628,4,False,2025-01-02T12:41:12.665033,Web Development
user_21,1141708,5,True,2024-07-15T12:41:12.665033,Business Finance
user_22,1131732,5,False,2025-02-04T12:41:12.665033,Web Development
user_22,794151,5,True,2024-05-21T12:41:12.665033,Business Finance
user_22,606928,5,True,2024-10-03T12:41:12.665033,Business Finance
user_22,756050,4,True,2024-06-06T12:41:12.665033,Web Development
user_22,1049380,4,False,2024-06-12T12:41:12.665033,Graphic Design
user_22,904818,4,True,2024-11-23T12:41:12.665033,Web Development
user_22,179820,4,True,2024-05-21T12:41:12.665033,Business Finance
user_22,801186,3,False,2025-01-07T12:41:12.665033,Graphic Design
user_22,1072156,5,True,2024-12-23T12:41:12.665033,Business Finance
user_22,430968,3,False,2025-01-14T12:41:12.665033,Business Finance
user_22,185500,3,False,2024-11-21T12:41:12.666066,Graphic Design
user_22,958982,5,True,2024-11-07T12:41:12.666152,Web Development
user_22,1133764,3,False,2024-06-26T12:41:12.666152,Graphic Design
user_22,642940,3,True,2024-08-05T12:41:12.666152,Web Development
user_22,1145430,5,True,2025-01-26T12:41:12.666152,Web Development
user_22,1009166,4,True,2024-05-12T12:41:12.666152,Web Development
user_23,198692,5,False,2024-09-08T12:41:12.666152,Musical Instruments
user_23,1101522,5,True,2024-08-02T12:41:12.666152,Musical Instruments
user_23,563650,5,True,2024-03-28T12:41:12.666152,Musical Instruments
user_23,846962,3,False,2024-06-13T12:41:12.666152,Musical Instruments
user_23,211052,5,True,2024-08-03T12:41:12.666152,Musical Instruments
user_23,149602,5,True,2024-08-02T12:41:12.666152,Musical Instruments
user_23,895244,4,False,2024-10-13T12:41:12.666152,Musical Instruments
user_23,1031698,4,False,2024-09-12T12:41:12.666152,Musical Instruments
user_23,34332,5,False,2024-07-23T12:41:12.667180,Musical Instruments
user_23,933818,3,False,2025-02-03T12:41:12.667180,Musical Instruments
user_23,893056,4,False,2024-09-13T12:41:12.667180,Musical Instruments
user_23,852426,5,True,2024-05-26T12:41:12.667180,Musical Instruments
user_23,787686,5,True,2024-04-13T12:41:12.667180,Musical Instruments
user_23,996888,3,True,2024-04-16T12:41:12.667180,Musical Instruments
user_23,764534,5,True,2025-02-24T12:41:12.667180,Musical Instruments
user_23,998100,5,True,2024-09-23T12:41:12.667180,Musical Instruments
user_23,583224,3,False,2025-01-02T12:41:12.667180,Musical Instruments
user_23,568322,5,True,2025-01-26T12:41:12.667180,Musical Instruments
user_23,210020,4,False,2025-01-23T12:41:12.667180,Musical Instruments
user_24,242574,3,True,2024-10-15T12:41:12.667180,Web Development
user_24,1000574,5,True,2024-12-20T12:41:12.667180,Web Development
user_24,628356,5,True,2024-08-29T12:41:12.667180,Web Development
user_24,988982,3,False,2025-03-07T12:41:12.667180,Web Development
user_24,753154,3,False,2024-09-11T12:41:12.667180,Graphic Design
user_25,866696,3,False,2024-04-11T12:41:12.668238,Web Development
user_25,993146,3,False,2024-08-17T12:41:12.668238,Web Development
user_25,181268,4,True,2024-11-03T12:41:12.668238,Graphic Design
user_25,1004134,4,True,2024-09-27T12:41:12.668238,Web Development
user_25,727510,4,True,2024-04-09T12:41:12.668238,Graphic Design
user_25,939536,5,True,2024-10-16T12:41:12.668238,Web Development
user_25,20461,3,True,2024-05-20T12:41:12.668238,Graphic Design
user_25,929016,3,True,2024-12-04T12:41:12.668238,Web Development
user_25,50587,5,False,2024-10-25T12:41:12.668238,Web Development
user_25,1062686,4,True,2024-08-14T12:41:12.668238,Web Development
user_26,692918,5,True,2025-01-23T12:41:12.668238,Graphic Design
user_26,991416,4,False,2024-12-25T12:41:12.668238,Graphic Design
user_26,751230,5,True,2024-04-03T12:41:12.668238,Graphic Design
user_26,1249378,5,True,2025-01-27T12:41:12.668238,Graphic Design
user_26,1105636,4,False,2024-06-27T12:41:12.668238,Graphic Design
user_26,1223336,3,False,2024-09-30T12:41:12.669291,Graphic Design
user_26,223884,4,False,2025-02-11T12:41:12.669291,Graphic Design
user_26,1128984,5,True,2024-07-04T12:41:12.669291,Graphic Design
user_26,1182900,3,False,2024-09-24T12:41:12.669291,Graphic Design
user_26,62721,5,False,2025-01-06T12:41:12.669291,Graphic Design
user_26,1269190,4,True,2024-12-11T12:41:12.669291,Graphic Design
user_26,412864,3,True,2024-04-21T12:41:12.669291,Graphic Design
user_26,37821,3,False,2024-05-05T12:41:12.669291,Graphic Design
user_26,473474,4,False,2024-05-30T12:41:12.669291,Graphic Design
user_26,47004,4,False,2024-06-06T12:41:12.669291,Graphic Design
user_26,934790,5,False,2024-10-08T12:41:12.669291,Graphic Design
user_26,172906,5,True,2025-01-04T12:41:12.669291,Graphic Design
user_27,628440,5,False,2024-05-12T12:41:12.669291,Graphic Design
user_27,55136,5,True,2024-05-29T12:41:12.669291,Business Finance
user_27,1200856,5,False,2025-03-01T12:41:12.669291,Graphic Design
user_27,360916,4,False,2024-04-23T12:41:12.669291,Business Finance
user_27,590794,3,False,2024-07-09T12:41:12.669291,Graphic Design
user_27,471546,3,True,2025-01-29T12:41:12.669291,Business Finance
user_27,690546,5,False,2025-02-07T12:41:12.669291,Business Finance
user_27,786984,5,True,2024-11-16T12:41:12.669291,Business Finance
user_27,407984,5,False,2024-06-27T12:41:12.669291,Business Finance
user_27,1179546,5,True,2024-09-13T12:41:12.669291,Business Finance
user_27,731150,5,True,2024-09-30T12:41:12.669291,Business Finance
user_27,954842,5,True,2024-05-03T12:41:12.670330,Business Finance
user_27,551968,5,True,2025-02-02T12:41:12.670330,Business Finance
user_27,866584,5,True,2024-11-13T12:41:12.670330,Business Finance
user_27,1123226,5,True,2024-05-18T12:41:12.670330,Business Finance
user_27,524748,5,True,2024-05-28T12:41:12.670330,Graphic Design
user_27,304424,5,False,2024-10-15T12:41:12.670330,Business Finance
user_27,1085580,5,False,2024-09-03T12:41:12.670330,Business Finance
user_27,288110,3,False,2025-02-07T12:41:12.670330,Graphic Design
user_28,796188,3,True,2024-12-03T12:41:12.670330,Musical Instruments
user_28,1229274,4,False,2024-12-14T12:41:12.670330,Web Development
user_28,552650,4,True,2025-02-11T12:41:12.670330,Musical Instruments
user_28,501412,4,False,2024-07-06T12:41:12.670330,Musical Instruments
user_28,762240,5,False,2024-06-26T12:41:12.670330,Musical Instruments
user_28,228268,3,True,2024-05-10T12:41:12.670330,Musical Instruments
user_28,907966,3,True,2024-12-29T12:41:12.670330,Musical Instruments
user_28,1103526,3,False,2024-05-07T12:41:12.670330,Musical Instruments
user_28,869448,5,True,2024-08-10T12:41:12.670330,Web Development
user_28,959586,3,True,2024-11-21T12:41:12.670330,Web Development
user_28,902476,5,True,2024-08-05T12:41:12.670330,Musical Instruments
user_28,710420,4,True,2024-07-25T12:41:12.671369,Musical Instruments
user_28,1211366,5,True,2024-04-09T12:41:12.671440,Web Development
user_28,287010,5,False,2024-07-29T12:41:12.671440,Web Development
user_28,128946,5,False,2024-07-08T12:41:12.671440,Web Development
user_29,772224,5,True,2024-12-30T12:41:12.671440,Web Development
user_29,791030,4,False,2025-01-06T12:41:12.671440,Web Development
user_29,59922,5,True,2024-11-29T12:41:12.671440,Musical Instruments
user_29,410576,5,False,2025-03-09T12:41:12.671440,Business Finance
user_29,773060,4,True,2024-09-12T12:41:12.671440,Business Finance
user_29,434100,4,False,2024-09-12T12:41:12.671440,Business Finance
user_29,1211960,4,True,2025-01-31T12:41:12.671440,Web Development
user_29,963094,5,True,2025-01-07T12:41:12.671440,Musical Instruments
user_29,1214144,3,True,2024-07-24T12:41:12.671440,Business Finance
user_30,20461,3,False,2024-05-21T12:41:12.672449,Graphic Design
user_30,600366,5,True,2024-06-01T12:41:12.672449,Graphic Design
user_30,787204,4,True,2024-08-15T12:41:12.672449,Graphic Design
user_30,333046,3,True,2024-06-03T12:41:12.672582,Musical Instruments
user_30,743884,4,False,2025-02-07T12:41:12.672582,Musical Instruments
user_30,195576,5,True,2024-06-26T12:41:12.672582,Musical Instruments
user_30,716310,5,False,2024-07-06T12:41:12.672582,Web Development
user_30,92194,5,True,2024-07-25T12:41:12.672582,Web Development
user_30,956888,3,True,2024-09-12T12:41:12.672582,Web Development
user_30,551964,4,True,2025-02-16T12:41:12.672582,Graphic Design
user_30,320238,4,False,2024-05-05T12:41:12.672582,Musical Instruments
user_30,888668,3,False,2024-10-03T12:41:12.672582,Musical Instruments
user_30,1232356,3,True,2024-09-30T12:41:12.672582,Musical Instruments
user_30,74782,5,True,2024-04-06T12:41:12.672582,Graphic Design
user_30,399938,4,False,2024-05-03T12:41:12.672582,Graphic Design
user_30,269830,3,True,2024-07-31T12:41:12.672582,Musical Instruments
user_30,651780,3,True,2024-12-10T12:41:12.672582,Web Development
user_30,607048,5,True,2024-10-15T12:41:12.672582,Web Development
user_30,1027080,5,False,2024-06-17T12:41:12.673592,Graphic Design
user_31,619610,4,False,2024-08-09T12:41:12.673666,Musical Instruments
user_31,1142570,5,True,2024-12-17T12:41:12.673666,Business Finance
user_31,872204,4,True,2024-06-30T12:41:12.673666,Business Finance
user_31,754156,4,True,2024-08-17T12:41:12.673666,Business Finance
user_31,550842,3,False,2024-12-20T12:41:12.673666,Musical Instruments
user_31,129274,5,True,2025-02-10T12:41:12.673666,Business Finance
user_31,722274,4,True,2024-08-06T12:41:12.673666,Business Finance
user_31,218856,5,True,2024-04-03T12:41:12.673666,Musical Instruments
user_31,835616,4,True,2024-09-23T12:41:12.673666,Musical Instruments
user_31,101500,5,True,2024-04-29T12:41:12.673666,Musical Instruments
user_31,881062,5,False,2025-02-12T12:41:12.673666,Business Finance
user_32,566910,3,True,2024-04-26T12:41:12.673666,Web Development
user_32,177214,4,True,2024-06-05T12:41:12.673666,Business Finance
user_32,186556,3,True,2024-08-04T12:41:12.673666,Business Finance
user_32,835082,5,True,2025-02-11T12:41:12.673666,Graphic Design
user_32,788514,5,True,2024-08-31T12:41:12.673666,Web Development
user_33,403078,3,False,2024-03-27T12:41:12.674676,Musical Instruments
